,value
513,-2.45820039855806
514,-2.3653316887169806
515,-2.4379033664278116
516,-2.4404423598236065
517,-2.3721280273570984
518,-2.3909480627821065
519,-2.3446412274525468
520,-2.3278561535751843
521,-2.4269840781101246
522,-2.393581150492203
523,-2.3119792408212336
524,-2.351673037488547
525,-2.3643475474848366
526,-2.3346896967432276
527,-2.4302301484582185
528,-2.3681708295292685
529,-2.3295373305317995
530,-2.3189543857189125
531,-2.440309240869111
532,-2.412583710381571
533,-2.3808642413137817
534,-2.414449867150491
535,-2.4195908119904024
536,-2.3657999335909023
537,-2.4176704991433504
538,-2.489395644559986
539,-2.3819076342080217
540,-2.421224639528546
541,-2.4365765490865168
542,-2.4782869075327953
543,-2.3493088766514147
544,-2.5113556315925005
545,-2.4849666802361146
546,-2.4137923031280573
547,-2.338552220717465
548,-2.3345147047158674
549,-2.457749131746468
550,-2.4088816097991774
551,-2.4755228187543783
552,-2.3494396468112546
553,-2.473828133026009
554,-2.407159787250362
555,-2.348350811052512
556,-2.4111207014264955
557,-2.326491982808713
558,-2.4435004111595426
559,-2.381540476522656
560,-2.3573358907088133
561,-2.4069855865220537
562,-2.330684286787684
563,-2.3725935207655904
564,-2.481872479650417
565,-2.202069864798102
566,-2.3675678177954667
567,-2.3946328353088204
568,-2.4699406409333236
569,-2.395911609059719
570,-2.422997141542034
571,-2.367782316698484
572,-2.3814164854394066
573,-2.307349525746531
574,-2.392887431373684
575,-2.3743247260005726
576,-2.381377157424428
577,-2.4074244901529696
578,-2.409170009866001
579,-2.344949989866576
580,-2.3609986432330685
581,-2.431472080202689
582,-2.4556718051486492
583,-2.4033705012473425
584,-2.34192800091628
585,-2.4013764693133988
586,-2.3126782455386015
587,-2.438753514353672
588,-2.3929179731167096
589,-2.5258151930482873
590,-2.4297833940455145
591,-2.415456065932093
592,-2.3744531112753955
593,-2.3144669080664433
594,-2.398252820531813
595,-2.327304120919559
596,-2.3669159461767006
597,-2.350682390989397
598,-2.4233077428412964
599,-2.330750432817568
600,-2.453648213935582
601,-2.375242069439984
602,-2.447603105035313
603,-2.4259072776199377
604,-2.473070180236105
605,-2.425817395432301
606,-2.3824441551744515
607,-2.4034385231539317
608,-2.467388247062683
609,-2.3264630071654313
610,-2.383138953084577
611,-2.349596728346212
612,-2.3607386540182653
613,-2.4332433883483606
614,-2.4972523479306017
615,-2.4457712184115854
616,-2.338742207536338
617,-2.452677303685016
618,-2.359197815783797
619,-2.4306203486564413
620,-2.380344537757301
621,-2.4911959926312597
622,-2.3416462417000017
623,-2.401983435004524
624,-2.3557087100517045
625,-2.3905069175308453
626,-2.360096810235053
627,-2.40509660196318
628,-2.362832172824307
629,-2.475478634211202
630,-2.454035534622275
631,-2.363726299775923
632,-2.401958912810475
633,-2.4114377085610106
634,-2.4089806147325676
635,-2.3749137445327415
636,-2.4296671877121208
637,-2.374484620162737
638,-2.445789592453434
639,-2.4203626021509983
640,-2.350752416414039
641,-2.3464373786077055
642,-2.454857718012768
643,-2.358068262638581
644,-2.451959116101745
645,-2.363348838414046
646,-2.494940602965965
647,-2.4558555346219557
648,-2.425448613891143
649,-2.408324297744298
650,-2.3288192785325506
651,-2.3548000412998236
652,-2.3212266045713807
653,-2.3396696050982215
654,-2.4141431775817423
655,-2.4133163442159358
656,-2.346551418889937
657,-2.397981428448858
658,-2.407849683624666
659,-2.4667601361507594
660,-2.405323006077777
661,-2.5395498203346922
662,-2.422805877757434
663,-2.44899451258309
664,-2.365371282623032
665,-2.423933617820783
666,-2.4164525774670538
667,-2.332644726766475
668,-2.452453387258431
669,-2.384167055242167
670,-2.4947633473738233
671,-2.3955135441277675
672,-2.3794867127301575
673,-2.3570064514101543
674,-2.4449341596659324
675,-2.38401715290277
676,-2.3840922900160653
677,-2.4009615817048817
678,-2.39249918606361
679,-2.3768232839134167
680,-2.3801059787559073
681,-2.44980054445442
682,-2.459793075516224
683,-2.274700985734066
684,-2.3040103856785956
685,-2.4695846938027017
686,-2.3774891128981075
687,-2.3686281458623446
688,-2.362433138241976
689,-2.3929802281776325
690,-2.446343596960431
691,-2.409121020318155
692,-2.4245562568895407
693,-2.3932813441980123
694,-2.4134185652060287
695,-2.406583781314351
696,-2.349072376261606
697,-2.3384720900022637
698,-2.459055158638591
699,-2.422996505221729
700,-2.439539997688758
701,-2.3388138894019943
702,-2.402968395127425
703,-2.327550529792088
704,-2.423879042732836
705,-2.398700000290717
706,-2.467434822339862
707,-2.334873223175691
708,-2.418130604378863
709,-2.4742578225662726
710,-2.4296230642576635
711,-2.5152453968885067
712,-2.4015908586349393
713,-2.39437561287929
714,-2.3855960916497425
715,-2.325094590821148
716,-2.415048807697767
717,-2.3596272041497364
718,-2.38438806554935
719,-2.4096660820237
720,-2.5038401010961775
721,-2.3526249416327163
722,-2.4251986974571156
723,-2.3991022054174587
724,-2.463523038819274
725,-2.3858502233094496
726,-2.3945984591343827
727,-2.3985291190514615
728,-2.406739656464786
729,-2.3475390854623717
730,-2.351688956871083
731,-2.363704157373959
732,-2.2339460621914817
733,-2.4300112665188656
734,-2.418975875776694
735,-2.4507401845429335
736,-2.3782006901851793
737,-2.4343743696530087
738,-2.534918087083302
739,-2.460666906291435
740,-2.396387405042206
741,-2.349510633252622
742,-2.4778470778932515
743,-2.430622106414217
744,-2.406967590272546
745,-2.436426874471235
746,-2.3734418103271886
747,-2.399799957901231
748,-2.383936704275808
749,-2.4362607462872683
750,-2.323173183598945
751,-2.400018750437918
752,-2.3353225189668345
753,-2.4219498831833137
754,-2.3704980267919584
755,-2.433969189149862
756,-2.4475454625525384
757,-2.4352175165761727
758,-2.4022933343034882
759,-2.4109366729483854
760,-2.3230396495172467
761,-2.4574352114818474
762,-2.4545169166227407
763,-2.3149905926677237
764,-2.3695608170545945
765,-2.494070543358303
766,-2.375136545067701
767,-2.38813336503302
768,-2.5072222023364223
769,-2.4184781212668716
770,-2.400872747591809
771,-2.3634298741437467
772,-2.3522752166726155
773,-2.3952126614444933
774,-2.348327459836788
775,-2.4073136637305677
776,-2.4428748412369887
777,-2.4467090921573975
778,-2.3728677352716843
779,-2.4979084542799503
780,-2.3661096214440094
781,-2.455328653369594
782,-2.417961204785537
783,-2.374730904862354
784,-2.3391029549599325
785,-2.4970340482182447
786,-2.4403089105976727
787,-2.3975469153813447
788,-2.429804316729383
789,-2.35691884493294
790,-2.504319528272826
791,-2.3819099179714476
792,-2.3787039911748593
793,-2.3975459801429184
794,-2.344888163370733
795,-2.461478712677321
796,-2.344569162100516
797,-2.4351460201455084
798,-2.3637224740960634
799,-2.4162102109742603
800,-2.3592828435425535
801,-2.3609765035120813
802,-2.4732026786790295
803,-2.4077245596905263
804,-2.4046216159270792
805,-2.4118937632728414
806,-2.437783138255098
807,-2.3074281052713244
808,-2.389545166171224
809,-2.3222492002833457
810,-2.4284574326755983
811,-2.453089838065542
812,-2.3933876110540107
813,-2.4281618302058727
814,-2.2804927018833245
815,-2.387728857540544
816,-2.3423700432494696
817,-2.411211788606175
818,-2.4163030652880066
819,-2.4015455708802067
820,-2.382214136921199
821,-2.3575206577452588
822,-2.4061077007555842
823,-2.4340425787008657
824,-2.4533938288243275
825,-2.4038339681352867
826,-2.371351863702162
827,-2.377102646184513
828,-2.4008908774526967
829,-2.4300069399617805
830,-2.3926617368306555
831,-2.3714097560567504
832,-2.401840882825851
833,-2.3943815755603888
834,-2.4075252162825227
835,-2.3542250365968713
836,-2.4219100133669333
837,-2.3907232189516723
838,-2.380278598499394
839,-2.363723872087322
840,-2.325205761705776
841,-2.366227309539789
842,-2.370039338227037
843,-2.4735118544510657
844,-2.369679802784808
845,-2.285314119382141
846,-2.4415005492783837
847,-2.4509759924702856
848,-2.410732692111301
849,-2.3489375936950547
850,-2.373762475385159
851,-2.4238562103234664
852,-2.4017995090863593
853,-2.3481480509113046
854,-2.366369012593926
855,-2.278556151523851
856,-2.349715665984439
857,-2.3823216391998683
858,-2.3692636862086274
859,-2.4174492095457776
860,-2.4488886500766482
861,-2.39140214339162
862,-2.375471947809518
863,-2.4697641512532664
864,-2.4261178232567846
865,-2.418462795091448
866,-2.386717879874286
867,-2.413023302943269
868,-2.3777451644827714
869,-2.3950943876889004
870,-2.3469836245421596
871,-2.4855583829812247
872,-2.3171437680978535
873,-2.329116299350032
874,-2.3974841456926432
875,-2.3674838392873827
876,-2.3696725799793352
877,-2.4368644813879965
878,-2.3917667467075394
879,-2.3610912910450215
880,-2.3845091620696257
881,-2.347433961607562
882,-2.395250194496542
883,-2.395962450568849
884,-2.438390187301228
885,-2.4182269024853316
886,-2.4229858840519034
887,-2.314725824112228
888,-2.3879747223926318
889,-2.4499713250679087
890,-2.380070080591928
891,-2.409600184831552
892,-2.552688219021315
893,-2.376007381442309
894,-2.4776349391588415
895,-2.3710767789871876
896,-2.4480631799515256
897,-2.4729162230196575
898,-2.375282917450881
899,-2.4747096882637343
900,-2.4223349601738557
901,-2.3897811302539416
902,-2.3693883738435972
903,-2.3627557731779674
904,-2.401814064427685
905,-2.4416197673844344
906,-2.3038092287014535
907,-2.43029906602693
908,-2.309820550925675
909,-2.4226262486642014
910,-2.3419357153329097
911,-2.3465017230524934
912,-2.4522767123688447
913,-2.3822357746496885
914,-2.3622303985404574
915,-2.3649508939238375
916,-2.409946872514195
917,-2.384901997729693
918,-2.4197344840497776
919,-2.458590668961056
920,-2.350799388152988
921,-2.4279840710959277
922,-2.331012090419689
923,-2.3698774549380195
924,-2.444632333675644
925,-2.408059915977062
926,-2.4143192457697586
927,-2.4435443824825978
928,-2.374928520505333
929,-2.4239307036930593
930,-2.3184154243184603
931,-2.3569554379490785
932,-2.444009453227079
933,-2.4009500260773655
934,-2.411338009608479
935,-2.4782253926905597
936,-2.353437216061594
937,-2.3525095592394334
938,-2.3537249392648807
939,-2.4228493928796766
940,-2.346550701419054
941,-2.4104876467711276
942,-2.353242611020446
943,-2.309373609244123
944,-2.3929945059347624
945,-2.470957438857224
946,-2.415845059826417
947,-2.3679507066808245
948,-2.339006281048469
949,-2.456689601769679
950,-2.4095274148830725
951,-2.388333043686994
952,-2.378250083786858
953,-2.3544788198498456
954,-2.4474219828226897
955,-2.4211739148612765
956,-2.349601676119971
957,-2.3803832544437844
958,-2.3775809674609154
959,-2.343733825066787
960,-2.3947973305145456
961,-2.373599828896408
962,-2.4157281930958643
963,-2.4672505010134187
964,-2.4647628942640543
965,-2.396283972315868
966,-2.409978035899811
967,-2.432730158426249
968,-2.3840992851790417
969,-2.4445135776054125
970,-2.3944331366808513
971,-2.400976127916014
972,-2.4419994457306125
973,-2.5149102940268926
974,-2.327173630676361
975,-2.384168138214802
976,-2.533206296963107
977,-2.421321430881676
978,-2.380310613437534
979,-2.411407034535023
980,-2.3709834943698382
981,-2.448663379262462
982,-2.3912416135390964
983,-2.4026741846367576
984,-2.4091530993480985
985,-2.4110514450894165
986,-2.3900120222403687
987,-2.3533639293155955
988,-2.4265059900100026
989,-2.4203620012005964
990,-2.3919717504128744
991,-2.4060074987814373
992,-2.3807198853827836
993,-2.364085463212283
994,-2.335440554857456
995,-2.4058222074135833
996,-2.513864899833018
997,-2.4034812269727563
998,-2.382306478655858
999,-2.409347750826637
1000,-2.4076618080883545
1001,-2.5216254256323554
1002,-2.374600783169231
1003,-2.416201616451
1004,-2.4755538303955102
1005,-2.443571103279748
1006,-2.4432414970732794
1007,-2.3695625458829146
1008,-2.3719180951738297
1009,-2.324262480875887
1010,-2.367603759384354
1011,-2.4675824692658836
1012,-2.4704604638236094
1013,-2.3434637322735434
1014,-2.321665689945193
1015,-2.4118874049072683
1016,-2.372059850590744
1017,-2.4752445641889755
1018,-2.4971960879165893
1019,-2.458701183827142
1020,-2.4178593762801506
1021,-2.4260688192704016
1022,-2.4115057031725633
1023,-2.4245507216349553
1024,-2.366034942752517
1025,-2.3286226524336326
1026,-2.3981901268619783
1027,-2.2985001256279767
1028,-2.431720235515042
1029,-2.426255169696947
1030,-2.3806132668628526
1031,-2.417739938100534
1032,-2.341147387211168
1033,-2.4320553907598943
1034,-2.3338653007445678
1035,-2.390291249185311
1036,-2.271727360964161
1037,-2.4232057452824103
1038,-2.410134695385373
1039,-2.3927174091356753
1040,-2.509051398354097
1041,-2.369886743623073
1042,-2.3759576943367415
1043,-2.394534081804728
1044,-2.477219789069335
1045,-2.4773280519984326
1046,-2.3706690740699576
1047,-2.3412410656221323
1048,-2.3202767684088887
1049,-2.444772076197496
1050,-2.451539901387939
1051,-2.4135969399842274
1052,-2.498786507093692
1053,-2.429446558802187
1054,-2.357410518124234
1055,-2.3182698749315294
1056,-2.3860422273182667
1057,-2.3179723175722367
1058,-2.3794563531000463
1059,-2.390431804243054
1060,-2.4085720593738764
1061,-2.3906531477114004
1062,-2.4127426473621942
1063,-2.4070455376195077
1064,-2.4330945917469835
1065,-2.3870484049104
1066,-2.3992775792491106
1067,-2.4739790017308056
1068,-2.412035025087599
1069,-2.4427835696197246
1070,-2.5024100229370387
1071,-2.3758058175329335
1072,-2.322065587273881
1073,-2.2815134905467547
1074,-2.321879023525352
1075,-2.443540077630403
1076,-2.341237750364597
1077,-2.344005049822193
1078,-2.499391476569731
1079,-2.356935574230427
1080,-2.3686411482304237
1081,-2.39185958748466
1082,-2.3855691642161596
1083,-2.3970846308627958
1084,-2.3184032075672487
1085,-2.4200894416915943
1086,-2.409996969661064
1087,-2.399630550814691
1088,-2.3862167962424965
1089,-2.4881624900495614
1090,-2.3306013095225517
1091,-2.3886900121578423
1092,-2.371543770208761
1093,-2.3901342004126103
1094,-2.4093220635641943
1095,-2.417762075674848
1096,-2.3951942928830237
1097,-2.3923973829533285
1098,-2.3422369122290925
1099,-2.3826971126857663
1100,-2.406674433468303
1101,-2.3006717444528797
1102,-2.463971307815676
1103,-2.467010458795175
1104,-2.3822698973943583
1105,-2.410618664274531
1106,-2.4887297994112414
1107,-2.4156114830688904
1108,-2.435532788534039
1109,-2.343443569978752
1110,-2.4310625885215122
1111,-2.347469267556636
1112,-2.3770109149894907
1113,-2.4103165456022437
1114,-2.3989414085705927
1115,-2.3785670630183056
1116,-2.515401925681415
1117,-2.3836465796215314
1118,-2.418955980540042
1119,-2.3101040316805945
1120,-2.434563447838108
1121,-2.342871803999739
1122,-2.525746231220289
1123,-2.3592687492507856
1124,-2.386194862303836
1125,-2.4123508245442866
1126,-2.406044465524317
1127,-2.4130280295311173
1128,-2.378849839520836
1129,-2.4067124282315158
1130,-2.489386885420892
1131,-2.4092905428390163
1132,-2.2882639131187057
1133,-2.397657689757085
1134,-2.385460602676565
1135,-2.4219027253743812
1136,-2.3912972766919136
1137,-2.391102722101919
1138,-2.4130600959728254
1139,-2.3568368300531293
1140,-2.4461538978542166
1141,-2.4065097604100836
1142,-2.374747312385395
1143,-2.4133502089670955
1144,-2.461193982528762
1145,-2.372086789071618
1146,-2.4491080479014333
1147,-2.4223654080876686
1148,-2.4414073794594136
1149,-2.4055364207020546
1150,-2.4214692986606505
1151,-2.4237294933539704
1152,-2.3659510536342974
1153,-2.3118695549291677
1154,-2.4178757107009505
1155,-2.373867241295094
1156,-2.417770674524607
1157,-2.395052887698375
1158,-2.3436124327524883
1159,-2.3974853380486474
1160,-2.440777367560237
1161,-2.436496330614382
1162,-2.4308373212530583
1163,-2.4006652110653746
1164,-2.357099427395446
1165,-2.467939842055096
1166,-2.451864458467749
1167,-2.4462270605788023
1168,-2.487470271086461
1169,-2.333703865825576
1170,-2.401818932188205
1171,-2.3049610340138087
1172,-2.47121668375905
1173,-2.335290884337041
1174,-2.435082426608198
1175,-2.420368484258719
1176,-2.449448222854577
1177,-2.447493192974383
1178,-2.4661872705614276
1179,-2.3891833521189763
1180,-2.465710051626341
1181,-2.4120900932661438
1182,-2.40046007721217
1183,-2.3666694657296943
1184,-2.3949804138800226
1185,-2.3839337083268703
1186,-2.374279421971684
1187,-2.4008625432629858
1188,-2.3818326040712865
1189,-2.448986009572249
1190,-2.4387735217351962
1191,-2.3051244596430323
1192,-2.400586710718828
