ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,fid,dim,iid
0.7196318452589245,3.0280280280280283,34.40740236452726,2.2872872872872874,0.3163265306122449,0.569908,0.8652349868005876,1331.4346011964185,35.664101960329745,323.19429711262796,9.062173988626624,0.8639857207661377,0.9895541448717796,266.98931214316974,0.9956959183378514,0.022217,0.8270939171902684,-0.7071977208544422,2,0.187257,0.1,0.06,1.6666666666666667,0.09999999999999999,0.09,1.1111111111111112,0.02,0.02,1.0,0.381182,0.359371766334026,0.6222492208556326,0.08134814334995569,0.3925277200708559,-0.20046857947707802,0.009268,0.5686830254799194,0.36496894404560587,0.6389968681247391,0.6776462955400101,0.5810779054277777,0.47204135986964,0.6417484735386414,0.6555604800357213,-2.2706833573719405,-3.34314329217952,-1.900513663809305,-1.6970423960683112,-2.158386400109389,-2.7201686505488416,-1.8457971841332843,-1.7746344372460339,0.001061,7,2,11
0.651896075325339,3.308308308308309,92.67593301146883,2.547547547547547,0.336734693877551,0.498673,0.818326032256852,1997.513815425461,183.28043019623982,586.4621671368715,3.199807892795438,0.8859064591528762,0.9441116912632781,3.539804663885471,0.998946514225695,0.038023,1.0327906607434516,0.13981449661552503,1,0.063939,0.1,0.05,2.0,0.22000000000000003,0.05,4.4,0.01,0.01,1.0,0.633923,0.35469356059383517,0.6275825286266663,0.1611374417812865,0.38515043396433973,-0.18682330867419927,0.078415,1.1832539178979304,0.6201315289526798,0.746744638137422,0.6567998891937598,1.209043838825851,0.5018993155638093,0.7196415199943361,0.6107983571482062,0.9647466854441218,-1.9998309043070535,-1.3332717451856082,-1.8067890342666177,1.0770436427066734,-2.5663333519566986,-1.4444736580854696,-2.0052595547373757,0.007027,7,2,12
0.7459510299758023,2.9879879879879874,94.86201089263595,2.2272272272272273,0.336734693877551,0.178092,0.562103503798427,339.85591568032186,25.525926722899474,183.38111523761975,7.184111951285489,0.5779481549882948,0.968012872393275,24.93411836808509,0.9959195580502588,0.004369,1.2049478185057432,0.25512575669953685,2,0.011699,0.1,0.09,1.1111111111111112,0.31,0.13999999999999999,2.2142857142857144,0.19,0.12000000000000002,1.583333333333333,0.740727,0.45029640930899756,0.6475062343357636,0.304375294087851,0.37378227566088923,-0.24293235976197233,0.022175,0.339291917927011,0.6344853453162137,0.7257981440350528,0.7289032183114038,0.34668704386106686,0.5769430379834078,0.6374066573280829,0.6258242466682279,-3.4783208977888807,-1.9242647340497494,-1.4435452988904247,-1.4271985263328206,-3.366023940526329,-2.179690221926895,-1.8681672552803152,-1.9278425934222216,0.001083,7,2,13
0.7628759967113434,3.1081081081081083,64.09244019356457,2.4474474474474475,0.3163265306122449,0.414292,0.12033559202765587,1063.7640663709756,80.70950525750631,93.59261644702632,1.1596232209380546,0.6784554017939339,0.31442200884475335,4.941039600424221,0.9969546631177559,0.004381,1.4679580119565088,1.537806244594142,1,0.207725,0.1,0.04,2.5,0.25999999999999995,0.12000000000000002,2.166666666666666,0.36,0.08,4.5,0.646825,0.3599494532304831,0.6089704929350663,0.2088436221461552,0.4034104144354387,-0.20141431421653178,0.028137,0.04372455787036527,0.7500537885998246,0.6286440226989359,0.7778758550852103,0.044677567932726446,0.6485414383344567,0.5982413552363857,0.6576243098933892,-5.034345643185818,-1.3158506063807236,-1.9550165820771808,-1.1693803604407051,-4.922048685923266,-1.8107982117188994,-2.0699562191143093,-1.7640010943055553,0.001103,7,2,14
0.7163657350328946,3.0880880880880888,140.32890847858732,2.347347347347347,0.3979591836734694,0.409559,0.5968930900076947,262.5486625881431,79.43373061904518,299.29042471132806,3.767800182351874,0.6874081586580971,0.9238726447207405,5.75413302233921,0.9972684691402314,0.004976,1.2184176443820451,0.3711960298040631,2,0.175704,0.1,0.06,1.6666666666666667,0.36,0.1,3.5999999999999996,0.15,0.13,1.1538461538461537,0.464039,0.49129169665575484,0.6672823404809631,0.27432273139786084,0.3578167630123473,-0.1862536586243993,0.041325,0.6855584412494304,0.5764661553015015,0.6532686741488043,0.6923205601137367,0.7005007099576559,0.7403350660494026,0.5722508192631477,0.6570874337559874,-1.655388627158629,-2.2297087971339717,-1.8253792398637971,-1.619789214956418,-1.5430916698960773,-1.3378555805145034,-2.203865650254422,-1.766767208025803,0.001227,7,2,15
0.7093449078908901,2.7077077077077076,6.854111821930196,1.5665665665665667,0.41836734693877553,0.250541,-0.016967135698446434,144.88157924903788,0.7814616472726245,2.287407046134946,2.927088045994598,0.4745802123489702,0.38195385201972976,27.06302220232322,0.9724478752524495,0.031116,1.5031206530312655,2.037819807410303,1,0.103621,0.1,0.08,1.25,0.25000000000000006,0.12000000000000002,2.0833333333333335,0.62,0.1,6.199999999999999,0.466744,0.5414966071054482,0.624560611250684,0.23907339952631554,0.40559820614742376,-0.2630808599328337,0.011464,0.22895054173994037,0.44972373413136696,0.4986091421679554,0.6908881829176757,0.23394069328608297,0.4300736935222465,0.46222658268524974,0.6250418922880068,-4.0592169471880055,-2.8969487237430993,-2.639589776600967,-1.6273300150007324,-3.946919989925454,-2.9363960624284653,-2.77073672005237,-1.9318734695116282,0.001096,7,2,16
0.7793354107854157,2.7477477477477477,20.244465099768018,1.9469469469469471,0.3877551020408163,0.235394,0.6987235751019474,283.53668276054117,49.801894978451244,117.09698036119673,2.3512555177240415,0.8704848347761892,0.8962044202754983,4.634421404791203,0.9952199284712351,0.095702,1.4299121728040634,1.0960980812632064,2,0.256337,0.1,0.05,2.0,0.3,0.08,3.75,0.06999999999999999,0.08,0.8749999999999999,0.320404,0.5752559281435263,0.6682142107175197,0.5013756657077522,0.36207256862061554,-0.17813897755797656,0.008201,0.055220639630951036,0.39862638166795905,0.4318316441972511,0.6730677540601725,0.056424215556734936,0.35386981444689974,0.3754710357164363,0.6178159988258098,-4.973824117090549,-3.1659525299891405,-2.991142259453592,-1.721146288457133,-4.861527159827998,-3.329016595847127,-3.217721959402776,-1.969102993519836,0.001264,7,2,17
0.731573674434479,3.1281281281281283,65.60427893426372,2.2872872872872874,0.3469387755102041,0.296684,0.13784758667923536,791.7794577046252,54.802060597162885,102.67983600936368,1.873649181992245,0.5348135981540252,0.36536412481207714,3.1118961753040733,0.99687052357148,0.004328,1.1612864622264532,0.6742825960575431,1,0.262712,0.1,0.05,2.0,0.24000000000000005,0.1,2.4000000000000004,0.38999999999999996,0.07,5.57142857142857,0.455819,0.4620041222699406,0.6330254918510386,0.24957145378514117,0.3936641428562448,-0.2689022720063924,0.022815,0.0859093502329878,0.5728944072679851,0.6477475208346414,0.8143306460559652,0.08778180999497519,0.7890719250795021,0.5078176928514432,0.7309755908632749,-4.812262322540763,-2.2485123900726816,-1.854445545352743,-0.9774628333230417,-4.699965365278211,-1.086751675808709,-2.5358404626728586,-1.3860778256900121,0.001168,7,2,18
0.6478666394623281,3.228228228228229,176.70435260889465,2.547547547547547,0.30612244897959184,0.231911,0.8844082806111291,2954.3614111502,67.60819462475112,668.2866820805626,9.884699418314378,0.8835716625137481,0.9941756033575969,482.5430572216347,0.9986217295947996,0.004385,0.7857927538423405,-0.7658404196840198,2,0.303292,0.11000000000000001,0.06,1.8333333333333337,0.05,0.04,1.25,0.02,0.02,1.0,0.485938,0.3540345366561052,0.6277709348848994,0.16063315707372153,0.37921988704126525,-0.19189901702755086,0.008926,0.6282628122815961,0.7587041312254392,0.6347867883647552,0.6895930069122082,0.8182177743806995,0.8047678733754002,0.5810779054277777,0.6285334573564324,-1.957023477704865,-1.2703105738851237,-1.9226777765360086,-1.6341485145595662,-0.9365853189456743,-1.005882412101621,-2.158386400109389,-1.9138840947414044,0.001059,7,2,19
0.655312129349569,3.0680680680680683,37.730444899259666,2.1071071071071072,0.3877551020408163,0.614163,0.11851164798450398,1080.8158007666939,34.780609154587644,95.58692937866365,2.7482822096017117,0.264767238173662,0.633897491834676,12.066075125923833,0.9964496095168852,0.040307,0.8205322604870391,-0.1948018512868006,2,0.115882,0.1,0.06,1.6666666666666667,0.25000000000000006,0.06999999999999999,3.5714285714285725,0.36,0.12000000000000002,2.999999999999999,0.597806,0.34129173134593904,0.6544161967106795,0.22467545333088557,0.3603243959386006,-0.29383943109561084,0.028577,0.15478926947793725,0.773191128693989,0.6705593591691522,0.7587122041742941,0.15816301957497345,0.45439473819740617,0.5380453624535771,0.6662580176635813,-4.449641569066688,-1.1940432670240213,-1.7343518214392146,-1.2702680735624088,-4.337344611804136,-2.8110882480556727,-2.380100309977241,-1.7195181757029205,0.001266,7,2,20
0.8422967571860861,2.5875875875875876,23.246970599856454,1.7467467467467466,0.5483870967741935,0.720833,-0.0025473084307676697,640.6608041289227,3.4664733206501306,11.928438258660295,3.4410875709330826,0.7763552123665269,0.09536237692504912,9.587106131481983,0.993847289686157,2.404716,1.4275915602417761,2.356474932897167,3,0.084085,0.1,0.084,1.1904761904761905,0.25200000000000006,0.148,1.702702702702703,0.43600000000000005,0.128,3.4062500000000004,0.726814,0.7184831543331303,0.8362476105767305,0.5265447952637716,0.21163559346055227,-0.37084872063263746,0.012867,0.8333515849939037,0.8594651657837393,0.8146721926610495,0.8875627319218684,0.7301495243554423,0.8305577998662305,0.8089975123749096,0.8690852926887195,-1.468561807747344,-1.238440162665544,-1.6331708871133532,-0.9908349723035368,-2.390481677737405,-1.5010107871324019,-1.692003491857668,-1.1597133872989067,0.002533,7,5,1
0.7698748944592123,2.467467467467467,50.89870193519685,1.926926926926927,0.4959677419354839,1.13946,0.8206115065582285,880.1000787485384,46.9753560238182,117.48032138539402,2.5008926239074647,0.9315073710135169,0.8916518565717656,4.505496471137677,0.9965370478712021,0.762429,0.946829134718827,0.6947941888273736,1,0.125822,0.088,0.05600000000000001,1.5714285714285712,0.10800000000000001,0.055999999999999994,1.928571428571429,0.10400000000000001,0.068,1.5294117647058825,1.469738,0.7923828718883789,0.8439495829240949,0.5709094824497563,0.20561391495173356,-0.34619350545086025,0.07025,0.562896645708168,0.6494770858909362,0.7187519025900522,0.800876235071004,0.5711142573037293,0.6516757350587592,0.7268242342881283,0.7982809645065749,-3.8519015745079734,-3.0889256545406845,-2.4784527014117996,-1.7547454992529392,-3.7993022147148885,-3.0856450086460274,-2.4199388982966408,-1.7869364774922492,0.115859,7,5,2
0.7611144154173153,2.8078078078078073,40.4209583979631,1.966966966966967,0.532258064516129,1.608238,0.8103814681079877,1255.1125109208317,8.678639353935466,247.8953888423556,28.563854163376835,0.9573166012105843,0.8554978515920261,4.118861731954191,0.9977098602198277,0.791672,1.4632004088540216,2.327534608977426,2,0.12183,0.11200000000000002,0.032,3.5000000000000004,0.092,0.07200000000000001,1.2777777777777777,0.044,0.044,1.0,0.871595,0.7537000420939692,0.8378954498109797,0.5341763304121068,0.20987454782528778,-0.31981187717369286,0.154945,0.5386223350405922,0.5790321203151212,0.6591799381828283,0.8155500045397572,0.5545310241576308,0.5849998308108503,0.6375124179872037,0.8082944735504587,-4.065814953489055,-3.7097103526065727,-3.0034208611013637,-1.6254353139942816,-3.9462054762292835,-3.676296283469579,-3.211111342824866,-1.6982313905655486,0.002681,7,5,3
0.8091102110370878,2.4874874874874875,29.27294835042819,1.7267267267267268,0.5080645161290323,0.914457,0.41779511100030564,599.6135569955156,1.4410391109161083,61.09439054398287,42.39606689449496,0.8220109532476958,0.6335541784664696,3.3847207413331986,0.99398268251235,1.320409,1.101420250268388,1.2410978844385285,2,0.052619,0.096,0.08399999999999999,1.142857142857143,0.184,0.08,2.3,0.264,0.092,2.8695652173913047,0.276724,0.7600288806352116,0.8405982029671234,0.5192179529269558,0.20946718507571507,-0.3793547421699645,0.013231,0.534218218516203,0.6377463004481834,0.7285701269718889,0.7967897187122013,0.505820346911221,0.6238928684528666,0.7082737125563511,0.7807357772235425,-4.104625507578937,-3.1923012760578473,-2.391931210364124,-1.79075725400652,-4.377711039410496,-3.3317606896274032,-2.5842694676846047,-1.9423612497939473,0.002736,7,5,4
0.8082513378596538,2.467467467467467,29.27294835042819,1.7267267267267268,0.5443548387096774,1.210739,0.1876977049035078,556.042817276709,4.986746978377129,50.86527410515974,10.200091226949151,0.8124451013530023,0.40926930400157047,4.197597283450972,0.9947911598408922,1.403101,1.495548681386236,2.8378898799940773,2,0.31183,0.1,0.06799999999999999,1.470588235294118,0.26800000000000007,0.11200000000000002,2.3928571428571432,0.352,0.12000000000000002,2.9333333333333327,0.932369,0.7681038062912674,0.844295117107972,0.4525680639584052,0.21584288450534367,-0.3652485032818459,0.056394,0.5760480393979381,0.6874019177973677,0.8116583240527535,0.8404731158530185,0.6583670026322836,0.6377206710303351,0.8052364494794237,0.8221949887146562,-3.7360070759570014,-2.7547192973965995,-1.6597301096031094,-1.4058044858009717,-3.0263701361554656,-3.209266524568572,-1.725321024165149,-1.5750930980287086,0.010286,7,5,5
0.8201443288301814,2.8078078078078073,48.605642321421385,2.1071071071071072,0.532258064516129,0.91513,0.5412872922205696,1045.81247267096,7.139141098364583,197.0460843450451,27.60081102615887,0.8659506983922891,0.7271100955959964,8.074268992914138,0.9976242523312202,1.401463,1.7807615971982775,3.161617305374352,2,0.143837,0.10800000000000001,0.07999999999999999,1.3500000000000003,0.26400000000000007,0.11599999999999999,2.275862068965518,0.20800000000000002,0.096,2.166666666666667,0.858438,0.7219926235819488,0.8374701483566726,0.518609726776534,0.21516762401784925,-0.29887411161386424,0.013081,0.584577289715663,0.7992737588462794,0.7920796437460028,0.8393470107601266,0.5910895222690687,0.8103272914551573,0.7903044254744643,0.826407242205593,-3.660844457309416,-1.7688670579930426,-1.8322640166524948,-1.4157281021214176,-3.622350498052029,-1.6802235884901542,-1.857596980730099,-1.5377786750393891,0.168133,7,5,6
0.7972489594686113,2.547547547547547,46.41588833612782,1.7867867867867866,0.5241935483870968,1.485588,0.41476219299626116,676.5121943709655,7.570376941136239,118.49517613232462,15.65248032610377,0.8823563279459995,0.5953627403304478,12.214870984253569,0.996706878325631,1.461154,1.4676024828144925,2.1925064666356198,2,0.084062,0.10400000000000001,0.048,2.166666666666667,0.188,0.08399999999999999,2.238095238095238,0.26799999999999996,0.124,2.161290322580645,0.653393,0.7491843622912433,0.844133762628696,0.503996345711068,0.21224262013455447,-0.31900916324248363,0.04811,0.6070924066924734,0.6918856025928319,0.768022662639826,0.8319160812420744,0.6829316875256723,0.6488633905597936,0.7252103731777694,0.8171539534639829,-3.4624336840182455,-2.7152075609762116,-2.044262214540775,-1.4812119489727342,-2.8087628519111885,-3.110558279523927,-2.4342353541598776,-1.6197493187553142,0.116643,7,5,7
0.7734009849752943,2.547547547547547,54.5572016514953,1.9069069069069071,0.49193548387096775,1.413342,0.8562666584759704,1053.4142390085535,38.889163976344506,168.87956598906086,4.3425866930898,0.9563340536438479,0.8875537597307169,18.82075935948369,0.9953829043850704,1.441947,0.8907961669638943,0.0043418698695685265,1,0.143034,0.088,0.092,0.9565217391304347,0.06800000000000002,0.072,0.9444444444444448,0.072,0.05600000000000001,1.2857142857142854,0.668976,0.7511489845348309,0.8432571567650354,0.5562304319806282,0.20528481596971393,-0.31552119616414936,0.052382,0.47573985389793993,0.6496240583591618,0.7327836987558701,0.8189046484794292,0.4475306348437003,0.6292680478983578,0.6975399565477713,0.8074002666505363,-4.619956498604342,-3.0876304837848236,-2.354799800527852,-1.5958730648230963,-4.8940728815201755,-3.2841444386339376,-2.6793548923462644,-1.706152759632122,0.005136,7,5,8
0.7605763920816349,2.8278278278278277,61.204983724767025,1.966966966966967,0.5161290322580645,1.285168,0.6254867049868729,878.5442866796182,67.69754683106078,153.0867911297997,2.2613343953485905,0.9453382713078504,0.7107287662444901,3.6157684082704824,0.9976596098356658,2.863281,2.011259900613219,4.474432100865659,3,0.425163,0.1,0.072,1.388888888888889,0.21600000000000003,0.092,2.347826086956522,0.08399999999999999,0.088,0.9545454545454545,0.621861,0.7165663886043624,0.8333702328190531,0.508770217643176,0.21349234146666574,-0.28905403739240515,0.035895,0.6653820824522362,0.7057265038750062,0.7888595943043839,0.8933976233960034,0.6335955920479361,0.6660904709272318,0.7627423027149711,0.8836897241352619,-2.948765482591713,-2.593236889925672,-1.8606401738985552,-0.9394159487805602,-3.2458087085432012,-2.9579514705831347,-2.1017571931541923,-1.0303394230568843,0.002637,7,5,9
